WALKING 10
Date:,2019/07/18
Time:,15:31:41
Type:,
Description:,""
Notes:,""

EVENTS
Subject,Context,Name,Time (s),Description
Patient 1,Right,Foot Strike,1.690000,The instant the heel strikes the ground
Patient 1,Right,Foot Off,2.430000,The instant the toe leaves the ground

TRAJECTORIES
100.000000,Hz
,LASI,,,RASI,,,LPSI,,,RPSI,,,RTHI,,,RKNE,,,RTIB,,,RANK,,,RHEE,,,RTOE,,,*1,,,*2,,,*3,,,*4,,,*5,,,RHipAngles,,,RKneeAngles,,,RAnkleAngles,,,RAbsAnkleAngle,,,LPelvisAngles,,,RPelvisAngles,,,RFootProgressAngles,,,RGroundReactionForce,,,RNormalisedGRF,,,RAnkleForce,,,RKneeForce,,,RHipForce,,,RGroundReactionMoment,,,RAnkleMoment,,,RKneeMoment,,,RHipMoment,,,RAnklePower,,,RKneePower,,,RHipPower,,,PELO,,,PELP,,,PELL,,,PELA,,,RFEO,,,RFEP,,,RFEL,,,RFEA,,,RFOO,,,RFOP,,,RFOL,,,RFOA,,,RTIO,,,RTIP,,,RTIL,,,RTIA,,,RTOO,,,RTOP,,,RTOL,,,RTOA
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
231,216.707932,1333.730347,916.258545,514.077698,1287.575928,930.191956,292.928467,1092.005127,926.938171,389.890869,1083.479126,940.904236,522.764526,1145.830688,614.333435,494.764435,1108.517090,475.942932,497.852478,1028.656494,325.410004,457.158691,934.112183,120.061279,409.385071,868.783630,92.682541,453.620178,1069.829102,46.388931,,,,,,,,,,,,,,,,-15.598753,3.289999,-10.644414,8.504334,-3.451758,1.249151,14.465249,-1.400351,5.055742,14.407753,0.000000,0.000000,2.985463,-2.216712,8.940536,2.985463,2.216712,-8.940536,-77.037354,-0.021187,-12.978454,-0.054371,1.650789,9.765840,-16.827612,-0.554239,99.549843,9.737346,0.078604,0.573161,2.906663,0.347045,-8.701180,1.530134,-0.043655,-7.905281,1366.418091,197.274658,149.254929,1155.305298,26.460974,166.128983,9.485303,-56.522148,165.573364,-660.780396,10.696056,171.351776,0.000000,0.000000,1.335717,0.000000,0.000000,-0.009411,0.000000,0.000000,-0.224954,361.813629,1258.940308,828.314270,353.630737,1269.950562,1039.428955,152.980515,1291.353027,818.529358,394.667358,1467.712402,818.699585,443.134766,1127.277466,473.220001,466.315796,1243.348999,833.377319,87.256927,1256.590820,454.450439,571.730591,1464.217651,356.353973,465.480988,1072.523438,74.081581,421.183533,885.218323,117.195808,273.277893,1115.675659,64.073837,465.409882,1116.783936,266.293213,421.512207,945.215576,116.554642,442.099365,1118.561279,456.143982,58.555634,1058.269287,80.849419,538.269104,1266.094971,-54.318665,480.246796,1134.958496,59.710182,465.481018,1072.523438,74.081642,416.179077,1149.342529,56.374283,480.223114,1149.712036,123.780724
232,214.741821,1345.348755,916.640930,512.151306,1299.242798,930.157715,291.057007,1103.483276,927.160645,388.088318,1095.079590,940.899353,522.056946,1156.538452,614.657959,495.100586,1118.465332,476.709991,498.136932,1035.581055,327.644379,457.713806,936.851013,124.218216,409.660583,871.350586,98.635170,453.911682,1070.191040,46.220970,,,,,,,,,,,,,,,,-15.855541,2.820636,-10.550863,9.406736,-3.409842,1.202035,13.729912,-1.382045,4.992451,13.676808,0.000000,0.000000,2.958175,-2.141146,8.925640,2.958175,2.141146,-8.925640,-75.156219,0.185693,-12.929257,-0.054669,1.724275,9.398372,-17.576708,-0.557275,95.804001,9.378791,0.081436,0.731993,2.876452,0.356311,-8.341260,1.425185,-0.025538,-7.571456,1309.250977,189.581390,138.076492,1104.855835,23.066099,156.837891,44.592899,-66.277855,154.771530,-661.368347,-9.486971,160.868637,0.000000,0.000000,1.625489,0.000000,0.000000,-0.051349,0.000000,0.000000,-0.182937,359.750946,1270.626831,828.469055,351.846771,1281.537231,1039.599609,150.898804,1303.004150,818.977051,392.552032,1479.409668,818.907959,443.409210,1136.998413,473.624725,464.262726,1255.052856,833.385620,87.011383,1264.778564,452.352631,571.258301,1473.947998,355.644958,465.850159,1073.683716,73.822319,421.717773,887.858093,123.071365,273.610107,1116.506836,63.134266,466.473175,1124.075317,264.517334,422.041321,947.803711,120.508545,442.386536,1127.943604,456.724884,58.680328,1059.368408,82.721527,538.061218,1265.622314,-56.794754,480.560944,1135.625854,57.405960,465.850128,1073.683960,73.822365,416.480927,1149.900269,53.843311,480.768677,1152.423096,120.970955
233,212.643768,1356.888916,917.245667,510.050934,1311.065308,930.269836,289.161865,1114.985107,927.534546,386.276398,1106.763428,941.019714,521.442261,1167.794067,615.016724,495.623016,1129.114990,477.506470,498.544067,1043.083618,330.050842,458.250854,940.074158,128.712372,409.789734,874.568420,105.101967,454.167389,1070.586060,45.976147,,,,,,,,,,,,,,,,-16.045279,2.323144,-10.399212,10.440351,-3.318331,1.092040,12.805687,-1.350552,4.883543,12.758412,0.000000,0.000000,2.917085,-2.055723,8.866983,2.917085,2.055723,-8.866983,-73.039879,0.469400,-12.895036,-0.052588,1.771072,8.937778,-18.053745,-0.536063,91.108849,8.920127,0.081172,0.903731,2.820297,0.360158,-7.891859,1.302634,-0.004717,-7.149278,1239.263062,181.733231,122.435150,1040.780029,21.269167,143.875900,83.475807,-72.974564,140.731857,-658.375793,-28.236301,147.007767,0.000000,0.000000,1.898713,0.000000,0.000000,-0.111329,0.000000,0.000000,-0.127098,357.554291,1282.368774,828.797974,349.965302,1293.128296,1039.947754,148.657272,1314.555054,819.649841,390.143494,1491.188965,819.328430,443.837189,1147.321655,474.079712,462.087982,1266.890625,833.543152,86.733917,1272.871094,450.448944,570.280762,1484.641113,355.456696,466.212616,1074.948364,73.447716,422.195068,891.043030,129.533325,273.951599,1117.521484,62.153538,467.787720,1132.138184,262.209900,422.546021,950.857849,124.822975,442.818481,1137.921753,457.369110,58.749603,1060.732666,85.193680,537.576416,1265.381958,-59.115562,480.885193,1136.249756,54.752537,466.212677,1074.947998,73.447716,416.798218,1150.440796,50.987827,481.410248,1155.312988,117.673248
234,210.415253,1368.322144,918.066528,507.775574,1323.021240,930.530457,287.253265,1126.486328,928.057861,384.463501,1118.507324,941.268311,520.944702,1179.614624,615.398315,496.348663,1140.510864,478.313232,499.085419,1051.211670,332.632080,458.743561,943.882446,133.531296,409.723633,878.570190,112.074753,454.372009,1071.034546,45.646168,,,,,,,,,,,,,,,,-16.158087,1.798833,-10.185659,11.608603,-3.163034,0.893903,11.667005,-1.310229,4.744044,11.626473,0.000000,0.000000,2.863120,-1.961805,8.763535,2.863120,1.961805,-8.763535,-70.668495,0.839922,-12.882489,-0.051018,1.786932,8.388092,-18.215414,-0.520064,85.505524,8.362334,0.075302,1.080244,2.733716,0.355819,-7.357004,1.161823,0.015182,-6.641551,1157.780884,173.654877,104.627754,963.722229,21.092205,129.414337,124.070892,-75.609253,125.540466,-650.090637,-42.778240,131.746017,0.000000,0.000000,2.130022,0.000000,0.000000,-0.190538,0.000000,0.000000,-0.056916,355.226807,1294.140625,829.300232,347.984436,1304.701904,1040.472168,146.259293,1325.975464,820.541321,387.440521,1503.024780,819.958191,444.436493,1158.289673,474.567261,459.795227,1278.837891,833.851196,86.450348,1280.891846,448.734589,568.785767,1496.356934,355.821991,466.560944,1076.353516,72.930458,422.585388,894.917236,136.580627,274.304535,1118.802368,61.103016,469.379547,1141.031860,259.244934,423.005493,954.496033,129.482910,443.411255,1148.540405,458.058258,58.818726,1062.650757,88.228142,536.948425,1265.431274,-61.220154,481.219421,1136.832642,51.713737,466.560913,1076.353882,72.930473,417.133972,1150.982300,47.771317,482.159027,1158.392090,113.818542
235,208.058502,1379.621582,919.094299,505.325500,1335.085938,930.940491,285.341125,1137.963257,928.726501,382.657288,1130.286743,941.647461,520.585510,1192.010742,615.790466,497.288025,1152.687866,479.110229,499.766479,1060.013916,335.383820,459.166840,948.385010,138.650040,409.423523,883.489685,119.527451,454.508698,1071.574341,45.232330,,,,,,,,,,,,,,,,-16.185253,1.249237,-9.905528,12.910053,-2.928703,0.584640,10.292379,-1.265136,4.587971,10.259039,0.000000,0.000000,2.797457,-1.860941,8.614991,2.797457,1.860941,-8.614991,-68.029091,1.306356,-12.896144,-0.048563,1.780859,7.762362,-18.153503,-0.495041,79.127029,7.719871,0.063720,1.240497,2.606424,0.342695,-6.754518,0.999573,0.032618,-6.060777,1065.387329,164.494278,85.652901,875.422302,21.182236,114.410355,160.395004,-74.951965,109.841484,-628.880249,-52.690769,116.086266,0.000000,0.000000,2.292494,0.000000,0.000000,-0.278755,0.000000,0.000000,0.022621,352.772949,1305.913574,829.971924,345.902710,1316.233521,1041.168335,143.710220,1337.234741,821.640625,384.446655,1514.887573,820.790955,445.218750,1169.934570,475.068298,457.387634,1290.867798,834.309326,86.181213,1288.855835,447.197205,566.754700,1509.139404,356.763031,466.882904,1077.941650,72.255638,422.861603,899.638672,144.189331,274.666351,1120.437622,59.960121,471.266174,1150.786865,255.500427,423.399353,958.843384,134.459763,444.174774,1159.835205,458.772400,58.942902,1065.410034,91.762405,536.305969,1265.851318,-63.040268,481.556671,1137.376343,48.277721,466.882935,1077.942017,72.255615,417.484467,1151.541626,44.179199,483.017731,1161.658081,109.359329
236,205.576508,1390.762573,920.317688,502.702057,1347.234497,931.500000,283.434509,1149.392944,929.534607,380.864380,1142.077271,942.158325,520.382019,1204.987549,616.180481,498.443726,1165.670288,479.877258,500.585022,1069.541382,338.292450,459.499115,953.695374,144.030853,408.866852,889.453369,127.415215,454.559387,1072.266479,44.749077,,,,,,,,,,,,,,,,-16.119884,0.676289,-9.553269,14.338235,-2.599776,0.147585,8.668452,-1.218038,4.424885,8.642417,0.000000,0.000000,2.721317,-1.754829,8.421433,2.721317,1.754829,-8.421433,-65.118942,1.875684,-12.937179,-0.045843,1.753862,7.059342,-17.878304,-0.467304,71.960670,6.993463,0.045758,1.363824,2.428194,0.318764,-6.086421,0.814638,0.044665,-5.404820,960.069458,153.557159,65.735687,775.103394,20.886370,98.717438,189.110474,-70.809685,93.453308,-591.007141,-56.563614,99.802765,0.000000,0.000000,2.351545,0.000000,0.000000,-0.367662,0.000000,0.000000,0.103633,350.197632,1317.661377,830.808472,343.719177,1327.701050,1042.030640,141.017029,1348.305786,822.936096,381.166687,1526.749146,821.820068,446.188751,1182.277588,475.562683,454.869690,1302.954590,834.916992,85.937317,1296.767578,445.817688,564.160645,1523.016357,358.287231,467.161774,1079.760254,71.430038,423.002777,905.367859,152.310181,275.029755,1122.515381,58.717384,473.453796,1161.391235,250.876724,423.710175,964.027283,139.712265,445.112946,1171.831787,459.488831,59.171967,1069.263916,95.723686,535.744324,1266.748901,-64.507782,481.881409,1137.890991,44.469963,467.161713,1079.760254,71.430023,417.837433,1152.142700,40.232430,483.978790,1165.101318,104.285492
237,202.972885,1401.723389,921.723816,499.907593,1359.442139,932.207825,281.541351,1160.754517,930.474854,379.090179,1153.855469,942.801331,520.346619,1218.544312,616.555725,499.810272,1179.470825,480.594635,501.530701,1079.847412,341.333069,459.723999,959.926025,149.624390,408.051849,896.571106,135.675415,454.505493,1073.198608,44.226910,,,,,,,,,,,,,,,,-15.956900,0.082107,-9.123156,15.882316,-2.161125,-0.423011,6.794222,-1.169472,4.256637,6.775393,0.000000,0.000000,2.636018,-1.645159,8.183388,2.636018,1.645159,-8.183388,-61.948994,2.550956,-13.002709,-0.042205,1.686582,6.253409,-17.192474,-0.430228,63.745251,6.156002,0.025202,1.432451,2.192074,0.286245,-5.322722,0.620599,0.054191,-4.638847,842.042419,140.706131,45.576756,663.392334,21.163067,82.448761,206.780060,-63.161522,76.743698,-537.940857,-55.376041,83.111580,0.000000,0.000000,2.277835,0.000000,0.000000,-0.445335,0.000000,0.000000,0.175635,347.506470,1329.359497,831.803650,341.432678,1339.085327,1043.052612,138.187073,1359.165039,824.413086,377.607941,1538.583374,823.036499,447.343903,1195.328247,476.030151,452.245605,1315.072266,835.671997,85.722473,1304.621826,444.569122,560.969910,1537.996094,360.389008,467.374725,1081.865967,70.490105,422.995819,912.257690,160.866119,275.380890,1125.121094,57.388901,475.928497,1172.785156,245.318085,423.923157,970.167175,145.189072,446.222137,1184.543945,460.184387,59.541016,1074.400146,100.046204,535.301575,1268.252441,-65.563843,482.167664,1138.401855,40.364754,467.374756,1081.865723,70.490105,418.169678,1152.820190,35.997684,485.018890,1168.708252,98.640755
238,200.251678,1412.485352,923.299316,496.945313,1371.685181,933.062256,279.668091,1172.029419,931.539001,377.338806,1165.599243,943.575806,520.486633,1232.675415,616.904236,501.374390,1194.091553,481.244385,502.586090,1090.986084,344.468811,459.830841,967.182007,155.372345,406.999237,904.928040,144.230865,454.329926,1074.486816,43.714027,,,,,,,,,,,,,,,,-15.693188,-0.531028,-8.610037,17.528225,-1.598831,-1.119383,4.685194,-1.117178,4.075386,4.673321,0.000000,0.000000,2.542753,-1.533586,7.901655,2.542753,1.533586,-7.901655,-58.546940,3.328616,-13.086074,-0.038150,1.561655,5.352546,-15.919008,-0.388892,54.562138,5.213437,0.006939,1.435051,1.907946,0.249010,-4.462198,0.442887,0.062996,-3.762477,711.865967,124.689369,26.184971,540.839905,20.688242,64.947975,216.593872,-55.075787,59.040905,-482.317078,-53.281788,65.797417,0.000000,0.000000,2.050981,0.000000,0.000000,-0.514784,0.000000,0.000000,0.234553,344.705109,1340.985474,832.950684,339.043152,1350.367920,1044.226685,135.228836,1369.791870,826.057678,373.778534,1550.364990,824.431580,448.675385,1209.085815,476.450195,449.520020,1327.197144,836.571045,85.535004,1312.409180,443.414246,557.148315,1554.067017,363.049927,467.495453,1084.333130,69.508080,422.837036,920.442078,169.755997,275.700012,1128.341309,56.014229,478.650360,1184.868164,238.837860,424.027679,977.369141,150.833282,447.493652,1197.974976,460.836609,60.067902,1080.924927,104.690750,534.943359,1270.505493,-66.165482,482.381592,1138.963867,36.092098,467.495453,1084.333496,69.507980,418.449860,1153.633301,31.594179,486.099884,1172.475464,92.535324
239,197.417099,1423.033325,925.031006,493.819061,1383.942505,934.060730,277.819702,1183.201660,932.718811,375.613159,1177.289307,944.480469,520.804565,1247.371582,617.215149,503.116730,1209.525146,481.810944,503.728455,1103.009888,347.651489,459.814453,975.554932,161.211624,405.750275,914.579529,152.995316,454.019592,1076.272827,43.275867,,,,,,,,,,,,,,,,-15.327378,-1.160986,-8.010274,19.260061,-0.900612,-1.919276,2.375442,-1.055968,3.863126,2.370041,0.000000,0.000000,2.442689,-1.421551,7.577122,2.442689,1.421551,-7.577122,-54.958118,4.195868,-13.177998,-0.033080,1.377648,4.340951,-14.043305,-0.337207,44.250271,4.161738,-0.007898,1.332780,1.561116,0.205331,-3.492669,0.287228,0.065947,-2.757870,569.172852,105.602608,8.504090,411.608093,20.494030,47.197361,208.435654,-44.941593,41.568878,-416.262146,-47.245712,48.637337,0.000000,0.000000,1.680501,0.000000,0.000000,-0.540815,0.000000,0.000000,0.273291,341.799500,1352.519043,834.242554,336.551056,1361.532959,1045.545288,132.151337,1380.168457,827.855713,369.687408,1562.070679,825.996033,450.169250,1223.542969,476.803986,446.697418,1339.309814,837.610840,85.370270,1320.120483,442.306305,552.664429,1571.201416,366.242096,467.496674,1087.259888,68.590454,422.530090,930.024170,178.859375,275.963745,1132.262939,54.656448,481.548035,1197.513916,231.534927,424.015686,985.718933,156.586853,448.913086,1212.119507,461.423157,60.748962,1088.855713,109.657356,534.558350,1273.656250,-66.291367,482.485535,1139.671753,31.834129,467.496643,1087.259888,68.590446,418.641266,1154.672852,27.189478,487.169373,1176.423096,86.148941
240,194.473282,1433.355103,926.906738,490.532990,1396.195679,935.200500,275.999725,1194.258423,934.006775,373.915100,1188.908813,945.513611,521.299011,1262.621338,617.479553,505.014252,1225.757080,482.281738,504.932922,1115.966187,350.824127,459.673584,985.118042,167.079605,404.361328,925.549805,161.880493,453.568359,1078.717651,42.992073,,,,,,,,,,,,,,,,-14.859537,-1.805992,-7.322478,21.061802,-0.056068,-2.787540,-0.083066,-0.978203,3.593299,-0.082903,0.000000,0.000000,2.336885,-1.310281,7.210641,2.336885,1.310281,-7.210641,-51.243793,5.128965,-13.268776,-0.025834,1.120128,3.246336,-11.418229,-0.263344,33.092113,3.030587,-0.011814,1.121255,1.173722,0.163832,-2.429316,0.188236,0.064975,-1.646176,419.476715,82.549370,-4.830109,282.050568,18.838984,29.916744,184.547699,-37.660316,25.044252,-355.041626,-43.389862,33.493874,0.000000,0.000000,1.207959,0.000000,0.000000,-0.514333,0.000000,0.000000,0.293843,338.795197,1363.944336,835.672363,333.957458,1372.568481,1047.001221,128.963211,1390.281006,829.794128,365.342743,1573.681396,827.720886,451.809357,1238.684082,477.073059,443.781525,1351.391602,838.787109,85.225250,1327.749268,441.185089,547.496887,1589.353271,369.930725,467.354736,1090.772705,67.868767,422.083954,941.066467,188.047516,276.147156,1136.972656,53.392891,484.517059,1210.597290,223.598816,423.881500,995.278809,162.396790,450.464844,1226.965332,461.923462,61.562531,1098.134888,114.992912,533.971619,1277.844727,-65.941116,482.445099,1140.674805,27.809231,467.354828,1090.772705,67.868813,418.709229,1156.074829,22.983961,488.165894,1180.616333,79.719261
241,191.423920,1443.441772,928.916077,487.091125,1408.429688,936.478882,274.210480,1205.189819,935.396240,372.245789,1200.444702,946.673157,521.965759,1278.412720,617.690247,507.043243,1242.769165,482.647644,506.175415,1129.895142,353.925171,459.408752,995.923706,172.919739,402.895660,937.836304,170.803711,452.978577,1081.990234,42.950520,,,,,,,,,,,,,,,,-14.290727,-2.465034,-6.548867,22.919224,0.943075,-3.678792,-2.625124,-0.874782,3.234199,-2.620940,0.000000,0.000000,2.226179,-1.200722,6.802963,2.226179,1.200722,-6.802963,-47.475384,6.093867,-13.350629,-0.019487,0.782517,2.150086,-7.976725,-0.198643,21.917286,1.892038,0.000310,0.834612,0.800018,0.135269,-1.332262,0.189762,0.059243,-0.506095,277.530090,57.987278,-10.249356,162.731552,15.884759,15.968164,155.756317,-36.431942,12.320238,-326.254547,-43.653748,24.004519,0.000000,0.000000,0.713204,0.000000,0.000000,-0.452645,0.000000,0.000000,0.324851,335.697083,1375.248291,837.234070,331.263885,1383.464355,1048.587891,125.672806,1400.118774,831.861938,360.751953,1585.180542,829.598755,453.580383,1254.494385,477.240936,440.775696,1363.428833,840.096680,85.102844,1335.307007,439.976776,541.644714,1608.468384,374.080566,467.054230,1095.025757,67.481552,421.509216,953.589600,197.195679,276.227356,1142.554810,52.302883,487.427063,1224.026123,215.292740,423.619934,1006.087891,168.219177,452.133698,1242.499512,462.319031,62.471313,1108.654663,120.785385,532.967407,1283.194092,-65.133652,482.235809,1142.171143,24.243492,467.054138,1095.025757,67.481522,418.626862,1158.014160,19.183941,489.026764,1185.171265,73.513870
242,188.272141,1453.287354,931.050598,483.497131,1420.633179,937.893372,272.453430,1215.988647,936.882141,370.605652,1211.886963,947.957397,522.799561,1294.734497,617.842285,509.182190,1260.543091,482.902557,507.435394,1144.828125,356.894684,459.020569,1008.004089,178.686081,401.414093,951.417786,179.694656,452.260101,1086.252319,43.238792,,,,,,,,,,,,,,,,-13.622149,-3.138136,-5.696921,24.821634,2.102349,-4.542427,-5.181242,-0.736938,2.755165,-5.175235,0.000000,0.000000,2.111317,-1.093501,6.354633,2.111317,1.093501,-6.354633,-43.724964,7.050498,-13.419255,-0.011149,0.413738,1.211907,-4.217514,-0.113653,12.353793,0.899364,0.031942,0.542999,0.506406,0.132537,-0.353722,0.297198,0.050570,0.490554,161.752655,35.289295,-7.175924,65.927635,9.691574,6.196294,135.934677,-46.929382,4.165287,-346.328430,-52.465755,23.532986,0.000000,0.000000,0.289617,0.000000,0.000000,-0.385307,0.000000,0.000000,0.393141,332.509521,1386.422485,838.922546,328.472198,1394.215088,1050.300293,122.287735,1409.674683,834.050049,355.921143,1596.556274,831.622925,455.470856,1270.963989,477.291351,437.682526,1375.412231,841.536499,85.016266,1342.838501,438.589569,535.141113,1628.490234,378.660583,466.589203,1100.188843,67.550507,420.814392,967.578003,206.198776,276.183289,1149.084961,51.454826,490.138489,1237.767334,206.912994,423.225952,1018.164734,174.022293,453.907990,1258.711182,462.592163,63.436218,1120.293701,127.143883,531.330200,1289.796143,-63.898727,481.847565,1144.392334,21.334425,466.589294,1100.188721,67.550499,418.378967,1160.691040,15.969181,489.697296,1190.251831,67.788559
243,185.020279,1462.887695,933.304382,479.753876,1432.798462,939.442078,270.729279,1226.650269,938.460876,368.994904,1223.229004,949.364807,523.795288,1311.577393,617.932495,511.414154,1279.063232,483.042877,508.698151,1160.786621,359.681061,458.508423,1021.374817,184.345840,399.966919,966.265747,188.499725,451.425903,1091.642700,43.934307,,,,,,,,,,,,,,,,-12.854863,-3.826509,-4.780008,26.762775,3.424140,-5.329055,-7.689119,-0.558119,2.133146,-7.683759,0.000000,0.000000,1.992808,-0.988935,5.865799,1.992808,0.988935,-5.865799,-40.054035,7.959970,-13.473917,-0.006919,0.119338,0.587803,-1.216492,-0.070527,5.991872,,,,,,,,,,87.779503,18.348309,1.660557,,,,,,,,,,,,,,,,,,,329.235291,1397.460571,840.734375,325.583893,1404.816284,1052.134766,118.814468,1418.942383,836.352417,350.853271,1607.798462,833.789001,457.474640,1288.090088,477.207977,434.502869,1387.335693,843.103943,84.985962,1350.426514,436.914185,528.055908,1649.367920,383.646210,465.963287,1106.427856,68.158844,420.005463,982.994385,214.979706,275.998535,1156.624634,50.896935,492.525787,1251.854004,198.734360,422.694733,1031.515991,179.785736,455.781250,1275.597900,462.726624,64.429108,1132.960693,134.168274,528.889160,1297.709961,-62.267456,481.282562,1147.572266,19.218550,465.963257,1106.427734,68.158920,417.960876,1164.304565,13.464592,490.136780,1196.047729,62.743767
244,181.669876,1472.240845,935.673584,475.863312,1444.920654,941.123779,269.038391,1237.171753,940.130188,367.413574,1234.466797,950.894226,524.948975,1328.935059,617.959229,513.727722,1298.318359,483.066895,509.955322,1177.783813,362.246735,457.870819,1036.040771,189.879135,398.588715,982.354736,197.183334,450.486816,1098.264282,45.095516,,,,,,,,,,,,,,,,-11.989642,-4.532520,-3.816176,28.740858,4.907395,-5.996141,-10.104305,-0.335154,1.356848,-10.101441,0.000000,0.000000,1.870984,-0.887101,5.336449,1.870984,0.887101,-5.336449,-36.503933,8.791865,-13.516032,-0.002558,-0.013593,0.184117,0.138559,-0.026077,1.876833,,,,,,,,,,32.318592,5.522837,5.710833,,,,,,,,,,,,,,,,,,,325.876343,1408.359497,842.666748,322.600952,1415.265869,1054.088623,115.258560,1427.918457,838.764893,345.549896,1618.900146,836.093933,459.591583,1305.880005,476.975372,431.237091,1399.196655,844.797119,85.036194,1358.194580,434.829559,520.494080,1671.064941,389.022522,465.184540,1113.882446,69.339386,419.085724,999.797241,223.494492,275.658813,1165.216431,50.653931,494.497131,1266.374146,190.959229,422.023468,1046.141602,185.498459,457.752502,1293.164795,462.706909,65.445862,1146.616333,141.923309,525.548279,1306.959351,-60.262100,480.550781,1151.910522,17.954382,465.184479,1113.882202,69.339310,417.375671,1169.021851,11.725876,490.321655,1202.740967,58.494286
245,178.221786,1481.345581,938.156189,471.826508,1456.997314,942.937744,267.380951,1247.552002,941.889038,365.861664,1245.598389,952.545166,526.258240,1346.803955,617.921814,516.116882,1318.302124,482.973999,511.203522,1195.825439,364.569946,457.106110,1052.002075,195.276321,397.297974,999.668518,205.726044,449.449188,1106.177856,46.757679,,,,,,,,,,,,,,,,-11.026933,-5.259421,-2.827624,30.758200,6.547045,-6.512347,-12.406273,-0.068628,0.428230,-12.405919,0.000000,0.000000,1.746093,-0.787839,4.766215,1.746093,0.787839,-4.766215,-33.091022,9.529424,-13.548201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.433990,1419.118286,844.718689,319.525055,1425.563965,1056.160400,111.625595,1436.600342,841.285522,340.010834,1629.856079,838.536255,461.825775,1324.349365,476.578339,427.884277,1410.993286,846.616089,85.184753,1366.301636,432.208099,512.586792,1693.564697,394.782990,464.264069,1122.647583,71.076294,418.057556,1017.956055,231.727859,275.157043,1174.884766,50.726753,496.009674,1281.440674,183.687408,421.212158,1062.045776,191.153610,459.825073,1311.428345,462.518311,66.513763,1161.296387,150.413452,521.309570,1317.543457,-57.890228,479.666229,1157.544556,17.525774,464.264069,1122.647339,71.076286,416.630554,1174.956909,10.742602,490.248077,1210.475586,55.062820
246,174.676285,1490.201782,940.751526,467.643951,1469.027832,944.883789,265.756927,1257.790405,943.737061,364.339172,1256.623169,954.317444,527.722168,1365.182617,617.820129,518.579285,1339.012329,482.763977,512.441895,1214.913574,366.641998,456.213409,1069.257813,200.534149,396.101410,1018.200439,214.120270,448.315552,1115.408569,48.935394,,,,,,,,,,,,,,,,-9.967319,-6.010890,-1.839521,32.820965,8.333275,-6.855904,-14.595656,0.238351,-0.641589,-14.594723,0.000000,0.000000,1.618252,-0.690850,4.154568,1.618252,0.690850,-4.154568,-29.810148,10.168667,-13.573219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.908264,1429.736328,846.889526,316.357391,1435.710327,1058.349731,107.919617,1444.985229,843.913574,334.234039,1640.661377,841.115540,464.183319,1343.524414,476.002380,424.442596,1422.728271,848.559570,85.438080,1374.940552,428.922668,504.484009,1716.875732,400.928589,463.213409,1132.774292,73.321335,416.923218,1037.458496,239.683701,274.492065,1185.639404,51.098392,497.063110,1297.165527,176.926483,420.264221,1079.235352,196.745529,462.004425,1330.412354,462.147400,67.682068,1177.089478,159.587265,516.253418,1329.445190,-55.150146,478.643433,1164.545776,17.867229,463.213348,1132.773926,73.321404,415.736328,1182.167603,10.459584,489.926758,1219.342896,52.402210

ANALOG
1000.000000,Hz
Sample #,Fx,Fy,Fz,Mx,My,Mz,Fx,Fy,Fz,Mx,My,Mz
Units:,N,N,N,Nmm,Nmm,Nmm,N,N,N,Nmm,Nmm,Nmm
1161,-30.078201,-108.904190,-622.206299,12568.642578,-49057.078125,7542.847656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1162,-30.184433,-109.464691,-628.925964,12616.269531,-49566.699219,7598.331543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1163,-30.051441,-109.860489,-635.211853,12579.875000,-50125.972656,7642.476563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1164,-30.126234,-110.157784,-641.847778,12527.490234,-50537.433594,7661.176270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1165,-29.970945,-110.684761,-647.744385,12624.509766,-51068.703125,7736.020996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1166,-30.066563,-111.060028,-655.372253,12567.357422,-51493.921875,7733.176270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1167,-30.260519,-111.246025,-661.836487,12537.076172,-51972.718750,7777.900391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1168,-29.877857,-111.556091,-668.207214,12473.437500,-52527.312500,7761.347656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
