WALKING 04
Date:,2019/07/18
Time:,15:30:34
Type:,
Description:,""
Notes:,""

EVENTS
Subject,Context,Name,Time (s),Description
Patient 1,Right,Foot Strike,1.870000,The instant the heel strikes the ground
Patient 1,Right,Foot Off,2.620000,The instant the toe leaves the ground

TRAJECTORIES
100.000000,Hz
,LASI,,,RASI,,,LPSI,,,RPSI,,,RTHI,,,RKNE,,,RTIB,,,RANK,,,RHEE,,,RTOE,,,*1,,,*2,,,*3,,,*4,,,*5,,,RHipAngles,,,RKneeAngles,,,RAnkleAngles,,,RAbsAnkleAngle,,,LPelvisAngles,,,RPelvisAngles,,,RFootProgressAngles,,,RGroundReactionForce,,,RNormalisedGRF,,,RAnkleForce,,,RKneeForce,,,RHipForce,,,RGroundReactionMoment,,,RAnkleMoment,,,RKneeMoment,,,RHipMoment,,,RAnklePower,,,RKneePower,,,RHipPower,,,PELO,,,PELP,,,PELL,,,PELA,,,RFEO,,,RFEP,,,RFEL,,,RFEA,,,RFOO,,,RFOP,,,RFOL,,,RFOA,,,RTIO,,,RTIP,,,RTIL,,,RTIA,,,RTOO,,,RTOP,,,RTOL,,,RTOA
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
237,235.526474,1122.437256,924.165955,532.618652,1091.471558,934.478699,318.753754,887.890747,934.169983,416.033356,882.876648,948.880981,536.114685,963.894531,615.428955,500.155579,934.495056,474.396667,500.771332,882.216248,312.145996,455.240845,834.959290,91.291847,404.407501,779.838745,51.539528,462.983398,983.942261,45.433743,,,,,,,,,,,,,,,,-11.805062,6.389581,-10.793430,0.023223,-2.122513,-3.811911,14.010275,-1.098403,4.010293,13.975275,0.000000,0.000000,3.276011,-1.643895,6.050699,3.276011,1.643895,-6.050699,-88.452400,-0.041198,-17.156582,-0.050030,0.346870,10.025648,-3.535877,-0.509993,102.198250,9.879775,-0.065748,-0.055083,2.268101,0.115758,-9.099815,2.157057,-0.242564,-8.063516,600.161560,79.164505,109.739510,1203.689453,21.684919,116.431335,-290.418335,38.189056,116.210068,-561.607178,147.624939,126.948982,0.000000,0.000000,-0.778195,0.000000,0.000000,0.015018,0.000000,0.000000,-0.500174,381.881897,1054.456665,834.800842,375.812805,1066.541504,1045.927979,171.587265,1076.375610,827.501038,404.172943,1264.530640,823.417053,447.868896,951.506287,475.705994,487.086182,1044.117065,838.615967,89.858551,1067.982300,484.670380,557.909912,1297.447021,375.534180,473.587494,977.433533,73.931671,415.708099,790.020996,78.995064,286.106659,1035.287964,72.227501,473.452728,982.774292,270.070831,420.278046,848.472961,90.182487,446.544556,946.560852,457.201111,65.235046,985.700439,78.917076,555.438538,1189.883545,-10.734596,492.880615,1039.904297,72.243881,473.587402,977.433472,73.931740,430.387024,1059.189209,71.675934,492.835815,1041.684570,137.623596
238,235.501816,1134.116211,922.766785,532.750183,1101.252808,933.101868,317.742645,898.919800,932.834595,414.977203,893.460205,947.568481,535.817383,970.935730,614.947449,499.876709,940.115173,474.266083,500.539764,885.771240,312.679535,455.230438,835.563049,92.386475,404.337616,780.033325,52.991230,463.037170,983.988953,45.416084,,,,,,,,,,,,,,,,-12.456585,6.198472,-10.798743,0.133366,-2.166058,-3.643422,14.352785,-1.142726,4.163945,14.314089,0.000000,0.000000,3.300096,-1.623736,6.409268,3.300096,1.623736,-6.409268,-88.039314,-0.200495,-17.157991,-0.052250,0.435637,10.217155,-4.440747,-0.532619,104.150414,10.073440,-0.043754,-0.063637,2.360865,0.143196,-9.268452,2.230484,-0.227292,-8.222871,628.660522,75.371918,113.513733,1246.228027,21.771812,117.682205,-295.229034,32.083961,117.760750,-586.945374,137.856659,128.858337,0.000000,0.000000,-0.736018,0.000000,0.000000,0.034748,0.000000,0.000000,-0.511741,381.607117,1065.178589,833.425537,375.612366,1077.352295,1044.549805,171.453934,1088.412842,826.118652,405.213989,1275.106079,821.991150,447.688416,957.446960,475.265411,486.744354,1054.181152,837.244385,90.235107,1076.156494,482.109436,559.997986,1301.630371,371.169098,473.653625,977.987122,73.899681,415.769684,790.617432,80.314056,286.175323,1035.813354,71.233040,472.997559,984.902649,269.988556,420.307159,849.157532,91.043869,446.374664,952.250793,456.828674,65.552460,987.249390,77.405319,556.600464,1188.875977,-14.415726,492.948273,1040.443481,71.761566,473.653625,977.986938,73.899704,430.455505,1059.718872,70.872704,492.729614,1042.748657,137.124527
239,235.379745,1145.965088,921.462952,532.793945,1111.170654,931.792175,316.629395,910.083130,931.545410,413.820557,904.182251,946.287781,535.482239,978.200073,614.515137,499.626953,946.002380,474.207245,500.342834,889.539001,313.329834,455.288177,836.235046,93.670273,404.357330,780.248840,54.711674,463.111542,984.075684,45.417645,,,,,,,,,,,,,,,,-13.100048,5.973096,-10.806584,0.294018,-2.209695,-3.451596,14.662702,-1.184890,4.310059,14.620310,0.000000,0.000000,3.312512,-1.598834,6.772436,3.312512,1.598834,-6.772436,-87.559738,-0.349557,-17.140230,-0.053879,0.540642,10.408503,-5.511137,-0.549223,106.100945,10.268600,-0.022474,-0.073665,2.449338,0.169269,-9.439611,2.290913,-0.213180,-8.387605,648.728455,74.609299,116.266785,1280.706665,22.513668,118.155327,-293.702759,26.666553,118.749527,-613.901367,129.599884,129.979279,0.000000,0.000000,-0.672809,0.000000,0.000000,0.056176,0.000000,0.000000,-0.520948,381.228088,1076.075439,832.120972,375.325287,1088.295044,1043.245239,171.226135,1100.643555,824.827576,406.166840,1285.848389,820.676819,447.538025,963.645996,474.874512,486.293732,1064.410645,835.932861,90.630157,1084.536499,479.446411,562.139099,1306.064697,367.010620,473.736450,978.579529,73.897285,415.910553,791.252197,81.880463,286.242615,1036.300903,70.239288,472.592560,987.286072,269.912537,420.398407,849.889709,92.086128,446.236084,958.189148,456.512299,65.867432,988.639404,75.988907,557.668213,1187.858032,-18.082993,493.011780,1041.022095,71.236214,473.736481,978.579651,73.897308,430.513824,1060.262573,70.016861,492.630493,1043.924316,136.574646
240,235.153534,1157.978149,920.274658,532.738953,1121.239990,930.562439,315.418121,921.376831,930.319458,412.568420,915.044556,945.054993,535.111023,985.706482,614.143555,499.415924,952.175781,474.229156,500.188751,893.527710,314.113800,455.425110,836.982483,95.163857,404.476105,780.494690,56.728893,463.212250,984.206055,45.439236,,,,,,,,,,,,,,,,-13.733534,5.711423,-10.818773,0.507869,-2.253340,-3.245083,14.933650,-1.227314,4.457012,14.887443,0.000000,0.000000,3.312929,-1.568295,7.136229,3.312929,1.568295,-7.136229,-87.005592,-0.484865,-17.101154,-0.055837,0.652485,10.588848,-6.651221,-0.569181,107.939331,10.454524,-0.000226,-0.074226,2.540635,0.197140,-9.600448,2.345652,-0.197357,-8.545280,662.191711,75.179070,117.610695,1307.791870,23.011309,117.205399,-283.887146,20.222376,118.301659,-647.151917,119.979607,129.357590,0.000000,0.000000,-0.586321,0.000000,0.000000,0.077739,0.000000,0.000000,-0.533606,380.737732,1087.151855,830.903442,374.947662,1099.373169,1042.030640,170.895294,1113.057739,823.649048,407.009674,1296.763672,819.490356,447.426178,970.119141,474.542053,485.727631,1074.817627,834.696167,91.045929,1093.116333,476.686279,564.327454,1310.779785,363.078217,473.842834,979.216553,73.925087,416.144867,791.935852,83.721657,286.312805,1036.746948,69.252922,472.255768,989.953552,269.836487,420.564453,850.679810,93.328796,446.138062,964.391602,456.261505,66.204346,989.911621,74.675110,558.692871,1186.817627,-21.720856,493.075500,1041.643799,70.659531,473.842773,979.216919,73.925064,430.565552,1060.820679,69.102234,492.546570,1045.222778,135.963318
241,234.816254,1170.146362,919.220398,532.573486,1131.475464,929.424744,314.113770,932.795593,929.172852,411.226776,926.047791,943.885925,534.708069,993.476257,613.843140,499.255249,958.657959,474.339172,500.086914,897.747253,315.047974,455.651428,837.815491,96.887444,404.699768,780.786743,59.070744,463.344574,984.380859,45.478733,,,,,,,,,,,,,,,,-14.354348,5.411911,-10.836576,0.778330,-2.296648,-3.034546,15.157804,-1.272587,4.613764,15.107512,0.000000,0.000000,3.301193,-1.531441,7.496191,3.301193,1.531441,-7.496191,-86.367264,-0.602280,-17.039272,-0.057118,0.771586,10.730610,-7.865306,-0.582247,109.384407,10.603971,0.022744,-0.065565,2.625061,0.226686,-9.725311,2.383181,-0.178817,-8.670835,670.602722,76.893562,118.695236,1327.374634,24.169512,116.142410,-269.379974,13.512365,117.885262,-679.105225,108.956001,128.597595,0.000000,0.000000,-0.473405,0.000000,0.000000,0.099006,0.000000,0.000000,-0.541212,380.129150,1098.410767,829.788940,374.475067,1110.589111,1040.922363,170.452194,1125.642212,822.603149,407.719391,1307.857056,818.446777,447.363251,976.885010,474.275269,485.040314,1085.412964,833.547485,91.485382,1101.885620,473.836517,566.551270,1315.811157,359.394073,473.980225,979.905518,73.979362,416.484894,792.683472,85.865746,286.391602,1037.151489,68.278259,472.008270,992.940063,269.747833,420.816742,851.541321,94.790649,446.090759,970.876343,456.083984,66.589844,991.116272,73.468826,559.730408,1185.742554,-25.313461,493.145355,1042.312866,70.017250,473.980194,979.905518,73.979393,430.615814,1061.394897,68.116928,492.488068,1046.657715,135.273407
242,234.360794,1182.457520,918.316467,532.285217,1141.890259,928.390747,312.722107,944.332642,928.120605,409.802429,937.190918,942.795532,534.280701,1001.532898,613.622559,499.158325,965.474976,474.542389,500.047791,902.210693,316.147827,455.975830,838.748718,98.860466,405.029663,781.149231,61.764805,463.512909,984.597534,45.530327,,,,,,,,,,,,,,,,-14.959067,5.073678,-10.859774,1.109493,-2.338928,-2.832012,15.325225,-1.323047,4.788395,15.270430,0.000000,0.000000,3.277275,-1.487936,7.847646,3.277275,1.487936,-7.847646,-85.633057,-0.696807,-16.954096,-0.058281,0.891302,10.812677,-9.085647,-0.594094,110.220970,10.695759,0.046361,-0.040985,2.701630,0.258830,-9.792521,2.403562,-0.156119,-8.742912,675.247314,77.734901,118.960999,1339.360840,24.950304,114.262123,-250.683960,5.562793,116.515526,-709.080627,94.794556,126.756248,0.000000,0.000000,-0.329340,0.000000,0.000000,0.119345,0.000000,0.000000,-0.544079,379.396149,1109.851318,828.791199,373.902710,1121.941650,1039.933838,169.888245,1138.379150,821.706726,408.272614,1319.130005,817.558899,447.361267,983.964172,474.080078,484.226624,1096.205078,832.499207,91.950500,1110.828125,470.907867,568.792175,1321.201172,355.982574,474.156799,980.654114,74.051216,416.940369,793.514709,88.342201,286.486389,1037.518555,67.315613,471.874359,996.287109,269.626038,421.165955,852.492676,96.489983,446.106049,977.664063,455.986572,67.050262,992.307678,72.375275,560.836060,1184.624512,-28.843025,493.228943,1043.033691,69.287560,474.156738,980.653931,74.051300,430.672180,1061.988525,67.042381,492.468170,1048.244751,134.479126
243,233.780060,1194.895996,917.576904,531.861694,1152.496094,927.471313,311.249634,955.979675,927.176575,408.302826,948.471313,941.797852,533.838745,1009.902100,613.488159,499.140198,972.656921,474.841339,500.082458,906.935181,317.427124,456.404449,839.802856,101.101128,405.461670,781.616455,64.838242,463.720062,984.849731,45.584003,,,,,,,,,,,,,,,,-15.543381,4.696517,-10.887121,1.506225,-2.379014,-2.650633,15.423334,-1.380771,4.988049,15.363479,0.000000,0.000000,3.241333,-1.437700,8.185650,3.241333,1.437700,-8.185650,-84.788773,-0.762272,-16.846479,-0.060636,1.018229,10.834764,-10.379498,-0.618102,110.446121,10.730331,0.066180,-0.005559,2.762610,0.289404,-9.804803,2.397864,-0.133718,-8.764311,674.857544,77.676506,117.264252,1343.056641,25.433977,110.938103,-230.085266,-1.620172,113.561890,-731.500366,80.860046,123.281189,0.000000,0.000000,-0.148828,0.000000,0.000000,0.139300,0.000000,0.000000,-0.534224,378.532562,1121.471802,827.923096,373.224579,1133.429932,1039.078003,169.194000,1151.248657,820.974426,408.645203,1330.583984,816.837585,447.432831,991.380432,473.960907,483.282013,1107.199951,831.564087,92.441101,1119.924805,467.915680,571.025085,1327.001465,352.870911,474.381042,981.471008,74.125130,417.517242,794.455811,91.181786,286.606262,1037.857666,66.361183,471.882660,1000.044312,269.439972,421.619720,853.558044,98.443825,446.196472,984.778931,455.973907,67.610413,993.546387,71.399963,562.062256,1183.459595,-32.290855,493.335663,1043.809570,68.439583,474.381073,981.471191,74.125076,430.744080,1062.605103,65.851578,492.502838,1050.000610,133.544525
244,233.067123,1207.442261,917.013306,531.290405,1163.302246,926.676819,309.703522,967.727051,926.352905,406.736145,959.884521,940.905945,533.394470,1018.610962,613.443848,499.217010,980.237305,475.235535,500.202332,911.943115,318.897339,456.940247,841.006104,103.625938,405.985931,782.234131,68.317551,463.966400,985.127258,45.625484,,,,,,,,,,,,,,,,-16.102192,4.281048,-10.916225,1.974048,-2.415193,-2.503657,15.436376,-1.447300,5.217999,15.370821,0.000000,0.000000,3.193649,-1.380992,8.505093,3.193649,1.380992,-8.505093,-83.817360,-0.790995,-16.718681,-0.061004,1.147109,10.800544,-11.693258,-0.621859,110.097282,10.711035,0.085481,0.045982,2.810468,0.322931,-9.764862,2.368770,-0.107712,-8.738188,671.007324,76.271530,114.436722,1339.882446,25.181990,106.700661,-208.049530,-10.152466,109.361542,-747.016296,63.428356,118.597084,0.000000,0.000000,0.072594,0.000000,0.000000,0.157598,0.000000,0.000000,-0.515453,377.533325,1133.264404,827.196655,372.434540,1145.047241,1038.366699,168.360703,1164.223999,820.418640,408.813354,1342.214844,816.292969,447.591797,999.161133,473.919525,482.203339,1118.401123,830.752441,92.957153,1129.155151,464.878754,573.219116,1333.270752,350.087341,474.660889,982.366577,74.178238,418.216125,795.541870,94.416603,286.761078,1038.185913,65.406837,472.066650,1004.270874,269.146301,422.182739,854.768677,100.668030,446.375305,992.247620,456.048706,68.291840,994.895020,70.551308,563.452515,1182.251953,-35.635757,493.475830,1044.641235,67.432137,474.660889,982.366333,74.178337,430.842529,1063.247681,64.508347,492.611115,1051.942749,132.421509
245,232.215469,1220.073608,916.634460,530.559692,1174.314819,926.016846,308.091461,979.563538,925.660461,405.110962,971.424011,940.131592,532.962097,1027.687988,613.490662,499.405518,988.253174,475.721344,500.418671,917.262634,320.566864,457.582275,842.395081,106.449249,406.586823,783.059937,72.228226,464.249298,985.416992,45.636738,,,,,,,,,,,,,,,,-16.629511,3.828754,-10.943053,2.519103,-2.445135,-2.404196,15.345271,-1.523526,5.481251,15.273391,0.000000,0.000000,3.134732,-1.318367,8.800943,3.134732,1.318367,-8.800943,-82.698936,-0.773590,-16.574350,-0.062008,1.272241,10.714306,-12.968821,-0.632093,109.218201,10.641381,0.101981,0.121076,2.850045,0.358404,-9.675198,2.321775,-0.079907,-8.667011,662.786743,74.097137,110.485466,1328.311523,24.535006,101.719498,-181.057343,-19.480299,104.097710,-761.050354,43.751633,112.767021,0.000000,0.000000,0.338294,0.000000,0.000000,0.168998,0.000000,0.000000,-0.490949,376.394348,1145.220459,826.621094,371.526764,1156.786377,1037.808594,167.380707,1177.278198,820.047913,408.754944,1354.017334,815.932007,447.852051,1007.335327,473.956024,480.988464,1129.807617,830.075317,93.495880,1138.495239,461.821411,575.335999,1340.075684,347.661743,475.002930,983.351379,74.180710,419.031677,796.816833,98.079865,286.960754,1038.527100,64.440727,472.463867,1009.033875,268.687897,422.855377,856.163940,103.176788,446.655823,1000.100464,456.211365,69.110779,996.417847,69.841858,565.038086,1181.015747,-38.854767,493.660065,1045.529663,66.214325,475.002930,983.351563,74.180679,430.979401,1063.921631,62.967705,492.813751,1054.090454,131.050018
246,231.219299,1232.763428,916.446411,529.658936,1185.536743,925.500244,306.421692,991.476563,925.108276,403.436188,983.081360,939.485046,532.557129,1037.162109,613.626465,499.722504,996.744324,476.292053,500.742279,922.928467,322.440521,458.325317,844.015808,109.582802,407.243469,784.164001,76.594170,464.562408,985.704041,45.597225,,,,,,,,,,,,,,,,-17.118671,3.342068,-10.962663,3.147967,-2.465797,-2.363833,15.127634,-1.609529,5.777977,15.048956,0.000000,0.000000,3.065228,-1.250683,9.068104,3.065228,1.250683,-9.068104,-81.410919,-0.698752,-16.418278,-0.061650,1.392378,10.567517,-14.193457,-0.628443,107.721886,10.512137,0.115660,0.219707,2.875533,0.395989,-9.528340,2.251312,-0.049491,-8.543603,651.031799,72.019592,105.606720,1308.216064,24.555792,96.415512,-151.186218,-28.866583,98.369957,-769.523987,22.193186,106.494858,0.000000,0.000000,0.648015,0.000000,0.000000,0.172294,0.000000,0.000000,-0.456870,375.113190,1157.325684,826.205383,370.495483,1168.635742,1037.412231,166.247223,1190.377808,819.868958,408.448944,1365.981445,815.760803,448.227112,1015.934692,474.068176,479.636444,1141.414429,829.541748,94.053680,1147.921143,458.772308,577.331055,1347.488037,345.624573,475.411224,984.436707,74.096245,419.952484,798.336426,102.204895,287.214142,1038.911987,63.448196,473.115845,1014.406860,267.992065,423.633270,857.791016,105.982513,447.050568,1008.369934,456.460602,70.075806,998.176514,69.290535,566.832520,1179.777344,-41.923141,493.897552,1046.470337,64.726669,475.411316,984.436890,74.096313,431.165161,1064.628784,61.177353,493.132477,1056.460449,129.358643
247,230.073807,1245.482544,916.452209,528.579041,1196.966675,925.134888,304.702728,1003.452148,924.703796,401.720978,994.845886,938.975159,532.195984,1047.061890,613.846375,500.184113,1005.752441,476.937744,501.182922,928.981689,324.518677,459.159607,845.924011,113.035248,407.930817,785.627747,81.436897,464.895355,985.974060,45.485931,,,,,,,,,,,,,,,,-17.562263,2.824222,-10.968904,3.867517,-2.473295,-2.392087,14.758252,-1.704507,6.105294,14.672662,0.000000,0.000000,2.986013,-1.179049,9.301839,2.986013,1.179049,-9.301839,-79.928711,-0.553300,-16.256027,-0.062404,1.505542,10.367058,-15.347013,-0.636123,105.678467,10.328877,0.123022,0.344551,2.887955,0.432845,-9.330457,2.159848,-0.019689,-8.373644,635.507202,69.216827,99.858910,1279.543335,24.391672,91.027435,-117.937729,-38.259514,92.084511,-773.627075,0.024984,99.704269,0.000000,0.000000,0.997592,0.000000,0.000000,0.163716,0.000000,0.000000,-0.412776,373.688385,1169.562256,825.955078,369.335175,1180.580566,1037.183105,164.954498,1203.487549,819.883606,407.876648,1378.093506,815.781982,448.729828,1024.994019,474.251404,478.148224,1153.213623,829.159912,94.626221,1157.412354,455.763641,579.155945,1355.585693,344.005798,475.886200,985.631775,73.884598,420.960602,800.166992,106.825058,287.527588,1039.377197,62.414467,474.067200,1020.464661,266.971252,424.507385,859.706238,109.095459,447.571716,1017.091125,456.791809,71.188477,1000.229431,68.924904,568.828125,1178.576050,-44.814545,494.194672,1047.453247,62.904453,475.886078,985.631653,73.884506,431.408508,1065.368408,59.081127,493.588379,1059.064087,127.266678
248,228.775620,1258.198975,916.651794,527.313171,1208.599365,924.927368,302.943451,1015.475220,924.452637,399.974548,1006.705017,938.609131,531.895020,1057.414917,614.142395,500.804962,1015.320129,477.645721,501.749084,935.469849,326.796906,460.070801,848.184570,116.811668,408.620850,787.542725,86.774513,465.233459,986.216248,45.284161,,,,,,,,,,,,,,,,-17.952375,2.279345,-10.954787,4.684664,-2.462912,-2.495008,14.210226,-1.806508,6.456345,14.118225,0.000000,0.000000,2.898189,-1.104787,9.497621,2.898189,1.104787,-9.497621,-78.226830,-0.322561,-16.093327,-0.062448,1.611416,10.103832,-16.426254,-0.636576,102.995232,10.081252,0.123246,0.492107,2.879542,0.467328,-9.074067,2.041022,0.008975,-8.148707,615.324463,66.189659,93.691475,1240.741699,24.167772,86.269203,-82.904701,-47.574512,85.872986,-769.445068,-22.373344,93.142288,0.000000,0.000000,1.374845,0.000000,0.000000,0.142137,0.000000,0.000000,-0.356648,372.120697,1181.908447,825.875183,368.041626,1192.603271,1037.125244,163.499512,1216.569214,820.092102,407.023041,1390.335571,815.997192,449.371796,1034.548462,474.498962,476.526672,1165.192261,828.936646,95.208679,1166.950195,452.830200,580.758118,1364.447266,342.834015,476.422607,986.943298,73.505264,422.032166,802.386658,111.971077,287.902985,1039.963257,61.326355,475.361298,1027.277100,265.523865,425.462585,861.973267,112.523758,448.229065,1026.300049,457.198608,72.438354,1002.625732,68.784447,570.988953,1177.466431,-47.502716,494.552765,1048.462036,60.683361,476.422607,986.943176,73.505287,431.712891,1066.135376,56.623730,494.199005,1061.906616,124.689575
249,227.323059,1270.879395,917.041748,525.856934,1220.424805,924.883301,301.152771,1027.529419,924.358704,398.206085,1018.644165,938.392395,531.669983,1068.246582,614.504395,501.597473,1025.489380,478.400940,502.447266,942.446228,329.265381,461.040222,850.871033,120.913193,409.284149,790.007751,92.620308,465.558136,986.427307,44.978939,,,,,,,,,,,,,,,,-18.280737,1.712336,-10.912591,5.606092,-2.428970,-2.674307,13.456482,-1.912308,6.819942,13.359497,0.000000,0.000000,2.803066,-1.029518,9.651540,2.803066,1.029518,-9.651540,-76.280602,0.008862,-15.935492,-0.062123,1.706416,9.788101,-17.394663,-0.633261,99.776772,9.776896,0.115656,0.663618,2.852482,0.498588,-8.768004,1.899220,0.035861,-7.877093,591.348755,63.232445,86.663612,1192.564453,24.083590,81.786324,-45.797989,-56.561604,79.370461,-758.650757,-44.382187,86.466286,0.000000,0.000000,1.762702,0.000000,0.000000,0.104221,0.000000,0.000000,-0.290224,370.413147,1194.340454,825.967163,366.612000,1204.684692,1037.239868,161.881363,1229.583984,820.489746,405.876648,1402.687500,816.404236,450.162170,1044.632324,474.802216,474.776337,1177.331909,828.876831,95.796204,1176.518188,450.008636,582.081604,1374.148315,342.136047,477.008972,988.374084,72.922890,423.138000,805.085327,117.669647,288.337219,1040.715332,60.175976,477.038177,1034.901001,263.538605,426.478821,864.663452,116.272987,449.030579,1036.033936,457.672485,73.803375,1005.404419,68.922592,573.249023,1176.519531,-49.962852,494.965942,1049.470581,58.007320,477.008942,988.374390,72.922844,432.075409,1066.917603,53.758331,494.975647,1064.979492,121.545860
250,225.716629,1283.489014,917.615662,524.209106,1232.428833,925.006592,299.339783,1039.597656,924.424072,396.424652,1030.646851,938.328674,531.535278,1079.579468,614.919861,502.571014,1036.300293,479.186584,503.281738,949.968567,331.908722,462.045227,854.063538,125.336510,409.891724,793.125671,98.981186,465.847473,986.615784,44.566780,,,,,,,,,,,,,,,,-18.538971,1.128743,-10.834156,6.637913,-2.364840,-2.926680,12.472368,-2.017221,7.179919,12.373009,0.000000,0.000000,2.702166,-0.954965,9.760126,2.702166,0.954965,-9.760126,-74.068619,0.455563,-15.786645,-0.060400,1.774570,9.390442,-18.089403,-0.615696,95.723160,9.381084,0.102023,0.860219,2.802135,0.526425,-8.379648,1.735973,0.063643,-7.524944,561.880066,61.158100,77.260864,1129.958496,24.904869,76.112915,-3.380424,-65.271103,71.325729,-744.971619,-66.820992,78.344131,0.000000,0.000000,2.126966,0.000000,0.000000,0.040294,0.000000,0.000000,-0.216704,368.571106,1206.830322,826.231628,365.045135,1216.802734,1037.526855,160.102325,1242.490967,821.069763,404.430420,1415.124390,816.999268,451.107666,1055.280273,475.151123,472.904022,1189.612427,828.984375,96.383240,1186.104736,447.335144,583.068542,1384.761719,341.935211,477.625885,989.922058,72.114830,424.245331,808.363098,123.940781,288.820862,1041.678955,58.963245,479.127136,1043.369629,260.900909,427.531128,867.852051,120.346191,449.981598,1046.327759,458.203613,75.247192,1008.588623,69.410156,575.508240,1175.821045,-52.173737,495.419342,1050.441895,54.839520,477.625763,989.922241,72.114777,432.484375,1067.694214,50.455647,495.919739,1068.257690,117.768219
251,223.959259,1295.993652,918.363586,522.371704,1244.592651,925.299561,297.513458,1051.661865,924.649170,394.638947,1042.694946,938.419861,531.502991,1091.432129,615.375244,503.731110,1047.789429,479.984802,504.253876,958.097595,334.705933,463.059814,857.847229,130.073441,410.416260,796.999756,105.855751,466.077454,986.806885,44.057346,,,,,,,,,,,,,,,,-18.718660,0.534618,-10.711316,7.785385,-2.262967,-3.243267,11.238729,-2.115083,7.515171,11.140950,0.000000,0.000000,2.597266,-0.883061,9.820804,2.597266,0.883061,-9.820804,-71.575760,1.029169,-15.649154,-0.059759,1.817427,8.898733,-18.526272,-0.609161,90.710831,8.880020,0.077876,1.064590,2.715985,0.541951,-7.900175,1.545726,0.085607,-7.080283,527.521057,59.606075,66.603455,1053.640869,26.727093,70.699020,38.611698,-70.989540,63.225449,-720.249573,-84.390083,70.233665,0.000000,0.000000,2.430345,0.000000,0.000000,-0.041878,0.000000,0.000000,-0.131222,366.602081,1219.347656,826.665588,363.341614,1228.933350,1037.983032,158.167130,1255.250122,821.820984,402.682922,1427.618408,817.774780,452.212067,1066.523560,475.533966,470.919128,1202.008301,829.260681,96.966461,1195.702759,444.843048,583.662598,1396.349609,342.251770,478.246033,991.581848,71.079651,425.318695,812.327820,130.793793,289.337952,1042.901978,57.698219,481.639648,1052.682739,257.504547,428.589508,871.618286,124.743393,451.083740,1057.214722,458.779602,76.720642,1012.189392,70.334686,577.635010,1175.470215,-54.118927,495.888397,1051.333130,51.174923,478.245880,991.581848,71.079636,432.919098,1068.439941,46.714527,497.019714,1071.700073,113.316536
252,222.056564,1308.359985,919.272766,520.350525,1256.893433,925.762695,295.682709,1063.703613,925.032898,392.857391,1054.769165,938.666138,531.582520,1103.817993,615.856323,505.078796,1059.988159,480.777496,505.361847,966.895020,337.630707,464.055267,862.309204,135.110474,410.833435,801.728943,113.232185,466.223633,987.047241,43.476555,,,,,,,,,,,,,,,,-18.811615,-0.063678,-10.536556,9.052567,-2.114984,-3.609372,9.746075,-2.198230,7.799590,9.655045,0.000000,0.000000,2.490332,-0.815804,9.831776,2.490332,0.815804,-9.831776,-68.797096,1.735299,-15.523142,-0.056627,1.833665,8.338728,-18.691790,-0.577238,85.002319,8.296428,0.049330,1.267516,2.599107,0.548448,-7.352988,1.336547,0.105405,-6.564975,488.702698,59.132622,56.277752,965.648438,28.598854,66.604286,80.155167,-76.461372,56.112663,-687.732483,-100.817978,63.497738,0.000000,0.000000,2.637431,0.000000,0.000000,-0.142040,0.000000,0.000000,-0.043229,364.516937,1231.860352,827.264221,361.504730,1241.051880,1038.603027,156.085205,1267.822388,822.729431,400.638367,1440.138672,818.720642,453.475006,1078.389771,475.938324,468.832642,1214.491333,829.705688,97.543396,1205.312744,442.560028,583.811890,1408.961670,343.102356,478.834137,993.349365,69.846756,426.322479,817.092773,138.222504,289.866272,1044.432739,56.402939,484.559082,1062.798584,253.267365,429.620667,876.041931,129.461121,452.335571,1068.724121,459.387939,78.161469,1016.205505,71.800858,579.469116,1175.577881,-55.789215,496.338043,1052.101318,47.054859,478.834137,993.349121,69.846794,433.348724,1069.129150,42.573574,498.246368,1075.251099,108.195099
